train loss:0.00044183894048425526,evaluation loss:0.0005255748066701927
train loss:0.00045054209731461016,evaluation loss:0.0006407380268986647
train loss:0.00042814752632693855,evaluation loss:0.0003290359818493016
train loss:0.003079014614680394,evaluation loss:0.000612008360621985
train loss:0.0004606636986864032,evaluation loss:0.000419114698888734
train loss:0.0003799153929624784,evaluation loss:0.00034473919755934426
train loss:0.00036730584615725094,evaluation loss:0.00036381892956948526
train loss:0.0003670549902987356,evaluation loss:0.00040103651505584516
train loss:0.0003724658928452603,evaluation loss:0.0003813260467723012
train loss:0.0003807823878256992,evaluation loss:0.0003436205942610589
train loss:0.00038213483591486387,evaluation loss:0.000333512718983305
train loss:0.00041428487214337413,evaluation loss:0.0003961376375324714
train loss:0.00039179326910622573,evaluation loss:0.000405193681945093
train loss:0.00039578886462550146,evaluation loss:0.0008239969048493852
train loss:0.0005288708592464294,evaluation loss:0.00037166101489371307
train loss:0.00036033947095954013,evaluation loss:0.0003695021970391584
train loss:0.00040627031315428513,evaluation loss:0.000453630939591676
train loss:0.0008672869955868615,evaluation loss:0.0015895160167322805
train loss:0.0009175100491120247,evaluation loss:0.0009065274284997334
train loss:0.00047051518292088684,evaluation loss:0.0003727604392527913
