[[0.005, 0.03, 0.015, 0.02], [49, 50]]
[[0.045, 0.02, 0.01, 0.015], [72, 27]]
[[0.015, 0.045, 0.05, 0.01], [50, 50]]
[[0.055, 0.005, 0.015, 0.03], [57, 42]]
[[0.05, 0.02, 0.03, 0.02], [58, 41]]
[[0.065, 0.0, 0.01, 0.04], [56, 43]]
[[0.13, 0.04, 0.015, 0.085], [62, 37]]
[[0.185, 0.025, 0.005, 0.115], [63, 36]]
[[0.145, 0.035, 0.02, 0.07], [66, 33]]
[[0.12, 0.04, 0.03, 0.045], [68, 31]]
[[0.1, 0.05, 0.025, 0.015], [78, 21]]
[[0.055, 0.07, 0.06, 0.015], [62, 37]]
[[0.095, 0.09, 0.05, 0.045], [66, 33]]
[[0.165, 0.15, 0.08, 0.03], [74, 25]]
[[0.145, 0.15, 0.09, 0.03], [71, 28]]
[[0.115, 0.175, 0.105, 0.045], [65, 34]]
[[0.145, 0.16, 0.13, 0.045], [63, 36]]
[[0.17, 0.18, 0.155, 0.015], [67, 32]]
[[0.16, 0.17, 0.17, 0.025], [62, 37]]
[[0.16, 0.135, 0.16, 0.03], [60, 39]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.005, 0.035, 0.015, 0.01], [61, 38]]
[[0.03, 0.02, 0.005, 0.005], [83, 16]]
[[0.02, 0.04, 0.05, 0.0], [54, 45]]
[[0.06, 0.01, 0.02, 0.025], [60, 39]]
[[0.0, 0.05, 0.025, 0.005], [62, 37]]
[[0.02, 0.015, 0.015, 0.015], [53, 46]]
[[0.0, 0.025, 0.035, 0.025], [29, 70]]
[[0.025, 0.02, 0.01, 0.045], [44, 54]]
[[0.045, 0.035, 0.0, 0.02], [80, 20]]
[[0.03, 0.07, 0.03, 0.0], [76, 23]]
[[0.02, 0.1, 0.045, 0.01], [68, 31]]
[[0.03, 0.125, 0.0, 0.03], [83, 16]]
[[0.01, 0.135, 0.05, 0.015], [69, 30]]
[[0.06, 0.105, 0.05, 0.015], [71, 28]]
[[0.04, 0.11, 0.125, 0.025], [50, 50]]
[[0.105, 0.08, 0.14, 0.025], [52, 47]]
[[0.095, 0.06, 0.19, 0.015], [43, 56]]
[[0.125, 0.005, 0.16, 0.045], [38, 61]]
[[0.135, 0.02, 0.185, 0.055], [39, 60]]
[[0.15, 0.005, 0.17, 0.105], [36, 63]]
[[0.13, 0.02, 0.15, 0.095], [37, 62]]
[[0.135, 0.0, 0.14, 0.12], [34, 65]]
[[0.135, 0.01, 0.115, 0.135], [36, 63]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.005, 0.03, 0.025, 0.01], [49, 50]]
[[0.04, 0.01, 0.02, 0.03], [50, 50]]
[[0.03, 0.02, 0.02, 0.0], [71, 28]]
[[0.015, 0.01, 0.035, 0.01], [35, 64]]
[[0.03, 0.0, 0.0, 0.02], [60, 40]]
[[0.01, 0.005, 0.025, 0.0], [37, 62]]
[[0.03, 0.005, 0.005, 0.025], [53, 46]]
[[0.075, 0.025, 0.05, 0.04], [52, 47]]
[[0.095, 0.025, 0.06, 0.03], [57, 42]]
[[0.06, 0.065, 0.085, 0.03], [52, 47]]
[[0.08, 0.075, 0.055, 0.085], [52, 47]]
[[0.055, 0.115, 0.075, 0.09], [50, 49]]
[[0.055, 0.15, 0.06, 0.085], [58, 41]]
[[0.025, 0.15, 0.065, 0.07], [56, 43]]
[[0.025, 0.18, 0.095, 0.08], [53, 46]]
[[0.04, 0.165, 0.1, 0.065], [55, 44]]
[[0.09, 0.16, 0.085, 0.075], [60, 39]]
[[0.125, 0.165, 0.105, 0.085], [60, 39]]
[[0.125, 0.155, 0.135, 0.04], [61, 38]]
[[0.16, 0.17, 0.16, 0.065], [59, 40]]
[[0.16, 0.195, 0.19, 0.05], [59, 40]]
[[0.135, 0.195, 0.19, 0.095], [53, 46]]
[[0.18, 0.16, 0.185, 0.1], [54, 45]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.01, 0.01, 0.02, 0.015], [36, 63]]
[[0.04, 0.005, 0.005, 0.035], [52, 47]]
[[0.0, 0.005, 0.03, 0.01], [11, 88]]
[[0.04, 0.0, 0.005, 0.04], [47, 52]]
[[0.045, 0.015, 0.01, 0.01], [75, 25]]
[[0.01, 0.035, 0.03, 0.01], [52, 47]]
[[0.05, 0.025, 0.025, 0.01], [68, 31]]
[[0.045, 0.05, 0.015, 0.005], [82, 17]]
[[0.0, 0.065, 0.025, 0.03], [54, 45]]
[[0.02, 0.085, 0.025, 0.01], [75, 25]]
[[0.015, 0.09, 0.01, 0.04], [67, 32]]
[[0.01, 0.085, 0.025, 0.015], [70, 29]]
[[0.01, 0.07, 0.015, 0.015], [72, 27]]
[[0.005, 0.05, 0.01, 0.015], [68, 31]]
[[0.005, 0.05, 0.045, 0.015], [47, 52]]
[[0.02, 0.0, 0.01, 0.03], [33, 66]]
[[0.025, 0.0, 0.005, 0.025], [45, 54]]
[[0.035, 0.01, 0.04, 0.02], [42, 57]]
[[0.06, 0.0, 0.04, 0.02], [50, 50]]
[[0.08, 0.035, 0.025, 0.015], [74, 25]]
[[0.01, 0.105, 0.065, 0.005], [62, 37]]
[[0.015, 0.165, 0.06, 0.03], [66, 33]]
[[0.0, 0.165, 0.115, 0.01], [56, 43]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.005, 0.03, 0.03, 0.02], [41, 58]]
[[0.02, 0.0, 0.0, 0.03], [40, 60]]
[[0.005, 0.025, 0.025, 0.02], [40, 60]]
[[0.005, 0.02, 0.005, 0.02], [50, 50]]
[[0.015, 0.015, 0.015, 0.01], [54, 45]]
[[0.055, 0.02, 0.01, 0.005], [83, 16]]
[[0.01, 0.055, 0.04, 0.01], [56, 43]]
[[0.055, 0.01, 0.025, 0.02], [59, 40]]
[[0.08, 0.035, 0.025, 0.015], [74, 25]]
[[0.075, 0.025, 0.035, 0.025], [62, 37]]
[[0.065, 0.02, 0.02, 0.005], [77, 22]]
[[0.08, 0.05, 0.045, 0.01], [70, 29]]
[[0.06, 0.07, 0.05, 0.02], [65, 35]]
[[0.06, 0.095, 0.09, 0.015], [59, 40]]
[[0.1, 0.065, 0.1, 0.05], [52, 47]]
[[0.115, 0.105, 0.11, 0.025], [61, 38]]
[[0.145, 0.1, 0.07, 0.025], [72, 27]]
[[0.115, 0.145, 0.05, 0.005], [82, 17]]
[[0.13, 0.165, 0.1, 0.04], [67, 32]]
[[0.135, 0.125, 0.075, 0.055], [66, 33]]
[[0.175, 0.155, 0.06, 0.055], [74, 25]]
[[0.135, 0.15, 0.065, 0.07], [67, 32]]
[[0.155, 0.145, 0.075, 0.065], [68, 31]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.0, 0.015, 0.025, 0.02], [25, 75]]
[[0.03, 0.005, 0.02, 0.025], [43, 56]]
[[0.005, 0.01, 0.025, 0.01], [30, 70]]
[[0.045, 0.0, 0.015, 0.02], [56, 43]]
[[0.015, 0.015, 0.03, 0.01], [42, 57]]
[[0.055, 0.0, 0.015, 0.025], [57, 42]]
[[0.05, 0.02, 0.025, 0.015], [63, 36]]
[[0.09, 0.02, 0.02, 0.025], [70, 29]]
[[0.065, 0.03, 0.045, 0.01], [63, 36]]
[[0.085, 0.0, 0.03, 0.01], [68, 32]]
[[0.115, 0.01, 0.08, 0.01], [58, 41]]
[[0.115, 0.0, 0.085, 0.02], [52, 47]]
[[0.11, 0.015, 0.11, 0.02], [49, 50]]
[[0.12, 0.035, 0.13, 0.03], [49, 50]]
[[0.145, 0.065, 0.15, 0.03], [53, 46]]
[[0.11, 0.03, 0.175, 0.04], [39, 60]]
[[0.1, 0.08, 0.165, 0.075], [42, 57]]
[[0.11, 0.175, 0.165, 0.09], [52, 47]]
[[0.095, 0.14, 0.16, 0.1], [47, 52]]
[[0.11, 0.175, 0.15, 0.095], [53, 46]]
[[0.115, 0.15, 0.14, 0.11], [51, 48]]
[[0.11, 0.18, 0.15, 0.095], [54, 45]]
[[0.085, 0.16, 0.175, 0.11], [46, 53]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.0, 0.025, 0.005, 0.01], [62, 37]]
[[0.015, 0.01, 0.01, 0.01], [55, 44]]
[[0.0, 0.015, 0.035, 0.0], [30, 70]]
[[0.025, 0.005, 0.0, 0.025], [54, 45]]
[[0.01, 0.025, 0.01, 0.01], [63, 36]]
[[0.035, 0.025, 0.015, 0.03], [57, 42]]
[[0.015, 0.03, 0.02, 0.005], [64, 35]]
[[0.03, 0.04, 0.025, 0.025], [58, 41]]
[[0.02, 0.055, 0.02, 0.015], [68, 31]]
[[0.0, 0.11, 0.03, 0.015], [70, 29]]
[[0.01, 0.15, 0.035, 0.005], [80, 20]]
[[0.02, 0.15, 0.09, 0.01], [62, 37]]
[[0.045, 0.115, 0.06, 0.01], [69, 30]]
[[0.035, 0.11, 0.075, 0.015], [61, 38]]
[[0.05, 0.1, 0.055, 0.02], [66, 33]]
[[0.135, 0.105, 0.09, 0.015], [69, 30]]
[[0.14, 0.1, 0.09, 0.025], [67, 32]]
[[0.17, 0.105, 0.155, 0.055], [56, 43]]
[[0.2, 0.08, 0.15, 0.12], [50, 49]]
[[0.14, 0.125, 0.185, 0.15], [44, 55]]
[[0.135, 0.12, 0.135, 0.18], [44, 55]]
[[0.17, 0.155, 0.175, 0.165], [48, 51]]
[[0.19, 0.145, 0.155, 0.18], [50, 50]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.005, 0.0, 0.035, 0.005], [11, 88]]
[[0.085, 0.015, 0.0, 0.045], [68, 31]]
[[0.04, 0.0, 0.035, 0.005], [50, 50]]
[[0.065, 0.015, 0.005, 0.025], [72, 27]]
[[0.02, 0.035, 0.005, 0.0], [91, 8]]
[[0.005, 0.095, 0.015, 0.005], [83, 16]]
[[0.0, 0.15, 0.03, 0.015], [76, 23]]
[[0.02, 0.175, 0.05, 0.03], [70, 29]]
[[0.005, 0.155, 0.035, 0.005], [80, 20]]
[[0.015, 0.15, 0.07, 0.01], [67, 32]]
[[0.005, 0.115, 0.05, 0.0], [70, 29]]
[[0.01, 0.15, 0.06, 0.015], [68, 31]]
[[0.04, 0.135, 0.055, 0.005], [74, 25]]
[[0.035, 0.155, 0.1, 0.01], [63, 36]]
[[0.035, 0.135, 0.085, 0.025], [60, 39]]
[[0.05, 0.135, 0.095, 0.015], [62, 37]]
[[0.055, 0.125, 0.085, 0.025], [62, 37]]
[[0.03, 0.115, 0.105, 0.015], [54, 45]]
[[0.035, 0.085, 0.08, 0.055], [47, 52]]
[[0.075, 0.07, 0.075, 0.065], [50, 49]]
[[0.1, 0.035, 0.05, 0.02], [65, 34]]
[[0.095, 0.055, 0.08, 0.01], [62, 37]]
[[0.1, 0.02, 0.06, 0.01], [63, 36]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.0, 0.035, 0.02, 0.02], [46, 53]]
[[0.015, 0.01, 0.015, 0.01], [50, 50]]
[[0.005, 0.04, 0.02, 0.0], [69, 30]]
[[0.01, 0.07, 0.02, 0.02], [66, 33]]
[[0.02, 0.065, 0.015, 0.01], [77, 22]]
[[0.025, 0.07, 0.035, 0.01], [67, 32]]
[[0.05, 0.055, 0.045, 0.025], [60, 40]]
[[0.04, 0.07, 0.07, 0.005], [59, 40]]
[[0.025, 0.09, 0.065, 0.025], [56, 43]]
[[0.015, 0.125, 0.065, 0.005], [66, 33]]
[[0.025, 0.14, 0.05, 0.015], [71, 28]]
[[0.01, 0.15, 0.075, 0.015], [64, 36]]
[[0.03, 0.125, 0.07, 0.03], [60, 39]]
[[0.04, 0.135, 0.105, 0.035], [55, 44]]
[[0.045, 0.125, 0.09, 0.065], [52, 47]]
[[0.12, 0.14, 0.09, 0.05], [65, 35]]
[[0.135, 0.155, 0.11, 0.045], [65, 34]]
[[0.18, 0.155, 0.13, 0.105], [58, 41]]
[[0.18, 0.12, 0.17, 0.125], [50, 49]]
[[0.15, 0.155, 0.18, 0.125], [50, 50]]
[[0.14, 0.18, 0.19, 0.11], [51, 48]]
[[0.11, 0.19, 0.2, 0.1], [49, 50]]
[[0.08, 0.175, 0.185, 0.12], [45, 54]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.005, 0.015, 0.015, 0.015], [40, 60]]
[[0.025, 0.01, 0.005, 0.035], [46, 53]]
[[0.015, 0.015, 0.025, 0.015], [42, 57]]
[[0.025, 0.005, 0.02, 0.01], [50, 50]]
[[0.005, 0.01, 0.025, 0.005], [33, 66]]
[[0.015, 0.005, 0.035, 0.0], [36, 63]]
[[0.0, 0.0, 0.03, 0.015], [0, 100]]
[[0.04, 0.02, 0.015, 0.055], [46, 53]]
[[0.01, 0.055, 0.03, 0.0], [68, 31]]
[[0.025, 0.06, 0.045, 0.03], [53, 46]]
[[0.0, 0.085, 0.035, 0.015], [62, 37]]
[[0.02, 0.135, 0.045, 0.015], [72, 27]]
[[0.025, 0.155, 0.06, 0.015], [70, 29]]
[[0.025, 0.16, 0.06, 0.005], [74, 26]]
[[0.025, 0.145, 0.045, 0.005], [77, 22]]
[[0.005, 0.165, 0.09, 0.0], [65, 34]]
[[0.045, 0.145, 0.085, 0.015], [65, 34]]
[[0.035, 0.14, 0.125, 0.0], [58, 41]]
[[0.04, 0.115, 0.11, 0.055], [48, 51]]
[[0.07, 0.115, 0.1, 0.09], [49, 50]]
[[0.08, 0.085, 0.095, 0.125], [42, 57]]
[[0.095, 0.095, 0.095, 0.15], [43, 56]]
[[0.13, 0.085, 0.055, 0.19], [46, 53]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.005, 0.04, 0.045, 0.01], [44, 54]]
[[0.01, 0.0, 0.01, 0.015], [28, 71]]
[[0.01, 0.03, 0.03, 0.01], [50, 50]]
[[0.01, 0.065, 0.02, 0.02], [65, 34]]
[[0.01, 0.065, 0.05, 0.01], [55, 44]]
[[0.04, 0.045, 0.05, 0.01], [58, 41]]
[[0.06, 0.03, 0.04, 0.025], [58, 41]]
[[0.115, 0.01, 0.075, 0.02], [56, 43]]
[[0.16, 0.0, 0.08, 0.04], [57, 42]]
[[0.185, 0.0, 0.09, 0.075], [52, 47]]
[[0.18, 0.01, 0.125, 0.12], [43, 56]]
[[0.175, 0.0, 0.17, 0.14], [36, 63]]
[[0.155, 0.02, 0.1, 0.15], [41, 58]]
[[0.17, 0.03, 0.1, 0.16], [43, 56]]
[[0.175, 0.01, 0.05, 0.19], [43, 56]]
[[0.18, 0.025, 0.045, 0.16], [49, 50]]
[[0.16, 0.05, 0.01, 0.16], [55, 44]]
[[0.095, 0.12, 0.025, 0.17], [52, 47]]
[[0.09, 0.12, 0.015, 0.185], [51, 48]]
[[0.07, 0.13, 0.025, 0.185], [48, 51]]
[[0.08, 0.15, 0.015, 0.19], [52, 47]]
[[0.045, 0.145, 0.04, 0.175], [46, 53]]
[[0.065, 0.135, 0.01, 0.145], [56, 43]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.01, 0.02, 0.04, 0.015], [35, 64]]
[[0.06, 0.015, 0.0, 0.03], [71, 28]]
[[0.04, 0.025, 0.02, 0.005], [72, 27]]
[[0.055, 0.02, 0.02, 0.005], [74, 25]]
[[0.005, 0.05, 0.02, 0.005], [68, 31]]
[[0.035, 0.08, 0.005, 0.015], [85, 14]]
[[0.01, 0.13, 0.055, 0.01], [68, 31]]
[[0.015, 0.135, 0.06, 0.02], [65, 34]]
[[0.02, 0.135, 0.06, 0.005], [70, 29]]
[[0.03, 0.11, 0.09, 0.025], [54, 45]]
[[0.005, 0.07, 0.08, 0.01], [45, 54]]
[[0.025, 0.085, 0.09, 0.025], [48, 51]]
[[0.0, 0.125, 0.075, 0.02], [56, 43]]
[[0.01, 0.145, 0.09, 0.04], [54, 45]]
[[0.025, 0.155, 0.085, 0.09], [50, 49]]
[[0.055, 0.135, 0.145, 0.135], [40, 59]]
[[0.06, 0.095, 0.1, 0.175], [36, 63]]
[[0.09, 0.1, 0.105, 0.17], [40, 59]]
[[0.095, 0.08, 0.07, 0.175], [41, 58]]
[[0.14, 0.06, 0.06, 0.165], [47, 52]]
[[0.13, 0.04, 0.05, 0.16], [44, 55]]
[[0.125, 0.01, 0.03, 0.155], [42, 57]]
[[0.135, 0.02, 0.025, 0.14], [48, 51]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.015, 0.01, 0.02, 0.0], [55, 44]]
[[0.04, 0.0, 0.03, 0.005], [53, 46]]
[[0.01, 0.015, 0.02, 0.005], [50, 50]]
[[0.075, 0.005, 0.035, 0.015], [61, 38]]
[[0.075, 0.01, 0.05, 0.01], [58, 41]]
[[0.105, 0.01, 0.02, 0.01], [79, 20]]
[[0.055, 0.02, 0.015, 0.01], [74, 25]]
[[0.07, 0.005, 0.03, 0.01], [65, 34]]
[[0.03, 0.07, 0.025, 0.005], [76, 23]]
[[0.005, 0.11, 0.055, 0.01], [63, 36]]
[[0.0, 0.155, 0.06, 0.01], [68, 31]]
[[0.04, 0.17, 0.095, 0.015], [65, 34]]
[[0.045, 0.135, 0.125, 0.015], [56, 43]]
[[0.14, 0.125, 0.135, 0.005], [65, 34]]
[[0.12, 0.135, 0.13, 0.02], [62, 37]]
[[0.14, 0.145, 0.145, 0.02], [63, 36]]
[[0.17, 0.145, 0.125, 0.03], [67, 32]]
[[0.155, 0.155, 0.155, 0.07], [57, 42]]
[[0.185, 0.12, 0.11, 0.115], [57, 42]]
[[0.18, 0.13, 0.115, 0.175], [51, 48]]
[[0.195, 0.145, 0.11, 0.19], [53, 46]]
[[0.185, 0.14, 0.145, 0.19], [49, 50]]
[[0.18, 0.12, 0.14, 0.2], [46, 53]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.005, 0.025, 0.03, 0.015], [40, 60]]
[[0.015, 0.01, 0.005, 0.015], [55, 44]]
[[0.005, 0.045, 0.05, 0.015], [43, 56]]
[[0.02, 0.025, 0.01, 0.025], [56, 43]]
[[0.0, 0.03, 0.01, 0.005], [66, 33]]
[[0.015, 0.03, 0.0, 0.0], [100, 0]]
[[0.01, 0.065, 0.06, 0.005], [53, 46]]
[[0.035, 0.045, 0.025, 0.04], [55, 44]]
[[0.045, 0.035, 0.02, 0.0], [80, 20]]
[[0.035, 0.03, 0.055, 0.015], [48, 51]]
[[0.115, 0.025, 0.075, 0.055], [51, 48]]
[[0.135, 0.045, 0.085, 0.055], [56, 43]]
[[0.1, 0.03, 0.055, 0.055], [54, 45]]
[[0.085, 0.05, 0.055, 0.065], [52, 47]]
[[0.095, 0.03, 0.045, 0.075], [51, 48]]
[[0.115, 0.03, 0.045, 0.09], [51, 48]]
[[0.145, 0.035, 0.055, 0.095], [54, 45]]
[[0.145, 0.045, 0.065, 0.11], [52, 47]]
[[0.115, 0.005, 0.065, 0.085], [44, 55]]
[[0.13, 0.01, 0.065, 0.12], [43, 56]]
[[0.12, 0.015, 0.095, 0.075], [44, 55]]
[[0.135, 0.015, 0.09, 0.065], [49, 50]]
[[0.115, 0.03, 0.135, 0.055], [43, 56]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.005, 0.02, 0.02, 0.015], [41, 58]]
[[0.02, 0.03, 0.01, 0.025], [58, 41]]
[[0.01, 0.095, 0.025, 0.02], [70, 30]]
[[0.0, 0.075, 0.0, 0.01], [88, 11]]
[[0.01, 0.105, 0.025, 0.005], [79, 20]]
[[0.03, 0.075, 0.035, 0.02], [65, 34]]
[[0.02, 0.085, 0.015, 0.01], [80, 19]]
[[0.025, 0.095, 0.035, 0.005], [75, 25]]
[[0.02, 0.055, 0.045, 0.005], [60, 40]]
[[0.03, 0.045, 0.035, 0.0], [68, 31]]
[[0.03, 0.01, 0.04, 0.005], [47, 52]]
[[0.07, 0.04, 0.03, 0.01], [73, 26]]
[[0.025, 0.065, 0.045, 0.02], [58, 41]]
[[0.02, 0.085, 0.02, 0.03], [67, 32]]
[[0.02, 0.13, 0.035, 0.0], [81, 18]]
[[0.005, 0.19, 0.05, 0.0], [79, 20]]
[[0.01, 0.15, 0.065, 0.02], [65, 34]]
[[0.01, 0.155, 0.1, 0.035], [54, 44]]
[[0.01, 0.135, 0.11, 0.065], [45, 54]]
[[0.035, 0.12, 0.145, 0.095], [39, 60]]
[[0.13, 0.085, 0.13, 0.14], [44, 55]]
[[0.17, 0.09, 0.13, 0.17], [46, 53]]
[[0.175, 0.06, 0.115, 0.17], [45, 54]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.01, 0.035, 0.03, 0.03], [42, 57]]
[[0.03, 0.02, 0.01, 0.065], [40, 60]]
[[0.02, 0.015, 0.015, 0.055], [33, 66]]
[[0.04, 0.015, 0.005, 0.055], [47, 52]]
[[0.015, 0.055, 0.005, 0.005], [87, 12]]
[[0.0, 0.09, 0.05, 0.005], [62, 37]]
[[0.02, 0.1, 0.025, 0.015], [75, 25]]
[[0.005, 0.145, 0.035, 0.0], [81, 18]]
[[0.03, 0.13, 0.015, 0.01], [86, 13]]
[[0.015, 0.17, 0.025, 0.01], [84, 15]]
[[0.015, 0.16, 0.04, 0.01], [77, 22]]
[[0.01, 0.155, 0.07, 0.005], [68, 31]]
[[0.015, 0.11, 0.09, 0.015], [54, 45]]
[[0.065, 0.055, 0.09, 0.035], [48, 51]]
[[0.13, 0.01, 0.1, 0.025], [52, 47]]
[[0.18, 0.045, 0.11, 0.03], [61, 38]]
[[0.12, 0.13, 0.115, 0.005], [67, 32]]
[[0.11, 0.17, 0.115, 0.005], [70, 30]]
[[0.095, 0.19, 0.16, 0.01], [62, 37]]
[[0.095, 0.13, 0.135, 0.005], [61, 38]]
[[0.07, 0.16, 0.155, 0.005], [58, 41]]
[[0.1, 0.19, 0.195, 0.035], [55, 44]]
[[0.08, 0.2, 0.195, 0.01], [57, 42]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.01, 0.01, 0.015, 0.015], [40, 60]]
[[0.03, 0.0, 0.01, 0.035], [39, 60]]
[[0.015, 0.01, 0.02, 0.02], [38, 61]]
[[0.065, 0.005, 0.0, 0.035], [66, 33]]
[[0.0, 0.055, 0.02, 0.005], [68, 31]]
[[0.02, 0.08, 0.02, 0.02], [71, 28]]
[[0.0, 0.155, 0.045, 0.02], [70, 29]]
[[0.02, 0.15, 0.035, 0.015], [77, 22]]
[[0.01, 0.155, 0.04, 0.015], [75, 25]]
[[0.035, 0.15, 0.045, 0.02], [74, 26]]
[[0.035, 0.155, 0.055, 0.0], [77, 22]]
[[0.035, 0.15, 0.085, 0.005], [67, 32]]
[[0.09, 0.14, 0.095, 0.01], [68, 31]]
[[0.115, 0.125, 0.115, 0.015], [64, 35]]
[[0.135, 0.1, 0.095, 0.01], [69, 30]]
[[0.11, 0.11, 0.13, 0.04], [56, 43]]
[[0.11, 0.18, 0.15, 0.075], [56, 43]]
[[0.08, 0.185, 0.165, 0.065], [53, 46]]
[[0.095, 0.11, 0.135, 0.11], [45, 54]]
[[0.08, 0.11, 0.13, 0.1], [45, 54]]
[[0.1, 0.09, 0.14, 0.145], [40, 60]]
[[0.135, 0.075, 0.125, 0.165], [42, 58]]
[[0.18, 0.075, 0.175, 0.2], [40, 59]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.0, 0.01, 0.02, 0.015], [22, 77]]
[[0.04, 0.005, 0.01, 0.035], [50, 50]]
[[0.01, 0.015, 0.025, 0.025], [33, 66]]
[[0.03, 0.0, 0.015, 0.055], [30, 70]]
[[0.025, 0.005, 0.03, 0.085], [20, 79]]
[[0.045, 0.005, 0.01, 0.09], [33, 66]]
[[0.035, 0.01, 0.01, 0.07], [36, 64]]
[[0.08, 0.015, 0.015, 0.105], [44, 55]]
[[0.045, 0.035, 0.035, 0.095], [38, 61]]
[[0.025, 0.03, 0.02, 0.12], [28, 71]]
[[0.03, 0.015, 0.005, 0.115], [27, 72]]
[[0.055, 0.01, 0.0, 0.145], [30, 69]]
[[0.045, 0.025, 0.005, 0.155], [30, 69]]
[[0.035, 0.015, 0.01, 0.165], [22, 77]]
[[0.055, 0.015, 0.01, 0.165], [28, 71]]
[[0.055, 0.015, 0.005, 0.145], [31, 68]]
[[0.135, 0.01, 0.005, 0.15], [48, 51]]
[[0.115, 0.03, 0.025, 0.12], [50, 49]]
[[0.125, 0.01, 0.02, 0.115], [50, 50]]
[[0.14, 0.005, 0.03, 0.135], [46, 53]]
[[0.18, 0.005, 0.01, 0.155], [52, 47]]
[[0.175, 0.015, 0.045, 0.18], [45, 54]]
[[0.185, 0.01, 0.035, 0.175], [48, 51]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.02, 0.03, 0.03, 0.01], [55, 44]]
[[0.03, 0.035, 0.02, 0.03], [56, 43]]
[[0.0, 0.055, 0.02, 0.01], [64, 35]]
[[0.025, 0.075, 0.005, 0.025], [76, 23]]
[[0.0, 0.08, 0.03, 0.005], [69, 30]]
[[0.02, 0.055, 0.02, 0.02], [65, 34]]
[[0.0, 0.05, 0.02, 0.02], [55, 44]]
[[0.04, 0.01, 0.005, 0.025], [62, 37]]
[[0.01, 0.025, 0.025, 0.015], [46, 53]]
[[0.035, 0.015, 0.01, 0.025], [58, 41]]
[[0.01, 0.02, 0.025, 0.015], [42, 57]]
[[0.065, 0.02, 0.015, 0.015], [73, 26]]
[[0.01, 0.06, 0.005, 0.01], [82, 17]]
[[0.035, 0.075, 0.05, 0.015], [62, 37]]
[[0.04, 0.08, 0.045, 0.015], [66, 33]]
[[0.005, 0.095, 0.06, 0.01], [58, 41]]
[[0.03, 0.09, 0.055, 0.03], [58, 41]]
[[0.015, 0.15, 0.04, 0.05], [64, 35]]
[[0.025, 0.145, 0.02, 0.11], [56, 43]]
[[0.01, 0.13, 0.025, 0.09], [54, 45]]
[[0.06, 0.1, 0.01, 0.1], [59, 40]]
[[0.07, 0.13, 0.03, 0.08], [64, 35]]
[[0.115, 0.15, 0.03, 0.06], [74, 25]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.015, 0.01, 0.015, 0.015], [45, 54]]
[[0.035, 0.005, 0.01, 0.035], [47, 52]]
[[0.03, 0.0, 0.035, 0.0], [46, 53]]
[[0.08, 0.01, 0.005, 0.015], [81, 18]]
[[0.015, 0.075, 0.03, 0.01], [69, 30]]
[[0.005, 0.105, 0.04, 0.025], [62, 37]]
[[0.02, 0.135, 0.05, 0.015], [70, 29]]
[[0.04, 0.155, 0.065, 0.05], [62, 37]]
[[0.06, 0.13, 0.05, 0.055], [64, 35]]
[[0.065, 0.14, 0.045, 0.04], [70, 29]]
[[0.07, 0.14, 0.06, 0.035], [68, 31]]
[[0.04, 0.15, 0.06, 0.06], [61, 38]]
[[0.06, 0.135, 0.045, 0.06], [65, 35]]
[[0.035, 0.145, 0.035, 0.05], [67, 32]]
[[0.005, 0.15, 0.025, 0.02], [77, 22]]
[[0.0, 0.18, 0.055, 0.01], [73, 26]]
[[0.025, 0.155, 0.065, 0.015], [69, 30]]
[[0.085, 0.14, 0.1, 0.005], [68, 31]]
[[0.185, 0.13, 0.075, 0.045], [72, 27]]
[[0.145, 0.135, 0.085, 0.08], [62, 37]]
[[0.15, 0.085, 0.045, 0.1], [61, 38]]
[[0.13, 0.085, 0.045, 0.125], [55, 44]]
[[0.185, 0.065, 0.02, 0.17], [56, 43]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.005, 0.005, 0.025, 0.005], [25, 75]]
[[0.015, 0.01, 0.005, 0.03], [41, 58]]
[[0.005, 0.02, 0.005, 0.01], [62, 37]]
[[0.005, 0.0, 0.035, 0.015], [9, 90]]
[[0.03, 0.005, 0.01, 0.035], [43, 56]]
